"","research_id","respondent_id","response_id","object","original_response","cleaned_response","originality_rater01","originality_rater02"
"400","CES201712",1162,17120,"brick","kunstwerk","kunstwerk",3,3
"401","CES201712",1203,17413,"brick","kunstwerk","kunstwerk",3,3
"402","CES201712",1159,17141,"brick","kunstwerk metbaksteengruis","kunstwerk baksteengruis",3,3
"403","CES201712",1172,17232,"brick","kunstwerk maken van bakstenen","kunstwerk bakstenen",3,3
"404","CES201712",1207,17521,"brick","kunstwerk van bouwen","kunstwerk bouwen",3,3
"405","CES201712",1129,16888,"brick","als kussen gebruiken","kussen",4,3
"406","CES201712",1161,17154,"brick","kussen","kussen",4,3
"407","CES201712",1203,17415,"brick","kussen ","kussen",4,3
"408","CES201712",1228,17660,"brick","als kussen gebruiken","kussen",4,3
"409","CES201712",1238,18457,"brick","als kussen gebruiken","kussen",4,3
"410","CES201712",1151,17058,"brick","laten vallen ","laten vallen",2,2
"411","CES201712",1180,17331,"brick","laten vallen","laten vallen",2,2
"412","CES201712",1216,17532,"brick","laten vallen","laten vallen",2,2
"413","CES201712",1188,17477,"brick","iets laten zinken","laten zinken",2,2
"414","CES201712",1188,17476.2,"brick"," iets laten zinken in water","laten zinken water",2,2
"415","CES201712",1165,17264,"brick","op zijn zij leggen","leggen",1,2
"416","CES201712",1173,17179,"brick","op iets leggen zodat het niet weg waait","leggen zodat niet weg waait",2,2
"417","CES201712",1198,17439,"brick","als lego blokjes gebruiken","LEGO blokjes",3,4
"418","CES201712",1225,17612,"brick","lekker","lekker",0,0
"419","CES201712",1173,17182,"brick","liniaal","liniaal",4,3
"420","CES201712",1180,17335,"brick","mee lopen","lopen",2,1
"421","CES201712",1180,17337,"brick","op lopen","lopen",2,1
"422","CES201712",1230,17698,"brick","op losse bakstenen lopen","losse bakstenen lopen",3,1
"423","CES201712",1134,17045,"brick","malen","malen",3,2
"424","CES201712",1217,17460,"brick","materiaal","materiaal",1,1
"425","CES201712",1151,17055,"brick","meenemen","meenemen",1,2
"426","CES201712",1173,17183,"brick","meetlat","meetlat",4,4
"427","CES201712",1155,17069,"brick","mensen doden","mensen doden",2,2
"428","CES201712",1152,17187,"brick","op mensen gooien","mensen gooien",2,2
"429","CES201712",1134,17034,"brick","metselen","metselen",1,1
"430","CES201712",1174,17294,"brick","metselen","metselen",1,1
"431","CES201712",1177,17241,"brick","metselen","metselen",1,1
"432","CES201712",1180,17323,"brick","metselen","metselen",1,1
"433","CES201712",1201,17468,"brick","metselen","metselen",1,1
"434","CES201712",1204,17394,"brick","metselen","metselen",1,1
"435","CES201712",1206,17565,"brick","metselen","metselen",1,1
"436","CES201712",1234,18426,"brick","Metselen","metselen",1,1
"437","CES201712",1142,17002,"brick","meubel","meubel",3,1
"438","CES201712",1143,16952,"brick","Mexicaanse muur","Mexicaanse muur",1,1
"439","CES201712",1151,17057,"brick","door midden breken ","midden breken",3,2
"440","CES201712",1129,16883,"brick","door midden slaan","midden slaan",3,2
"441","CES201712",1203,17408,"brick","mini stoeltje","mini stoeltje",2,2
"442","CES201712",1143,16945,"brick","moderne kunst","moderne kunst",3,3
"443","CES201712",1219,17590,"brick","monument","monument",1,1
"444","CES201712",1191,17400,"brick","moorden","moorden",2,2
"445","CES201712",1201,17465,"brick","moorden","moorden",2,2
"446","CES201712",1212,17533,"brick","moordwapen","moordwapen",2,2
"447","CES201712",1241,18483,"brick","moordwapen","moordwapen",2,2
"448","CES201712",1131,16896,"brick","muur","muur",1,1
"449","CES201712",1134,17036,"brick","muur","muur",1,1
"450","CES201712",1141,16957,"brick","muur","muur",1,1
"451","CES201712",1142,17021,"brick","muur","muur",1,1
"452","CES201712",1148,17090,"brick","muur","muur",1,1
"453","CES201712",1149,17049,"brick","muur","muur",1,1
"454","CES201712",1152,17186,"brick","muur","muur",1,1
"455","CES201712",1157,17145,"brick","muur","muur",1,1
"456","CES201712",1161,17151,"brick","muur","muur",1,1
"457","CES201712",1162,17118,"brick","muur","muur",1,1
"458","CES201712",1167,17127,"brick","muur","muur",1,1
"459","CES201712",1173,17177,"brick","muur","muur",1,1
"460","CES201712",1176,17282,"brick","muur","muur",1,1
"461","CES201712",1177,17237,"brick","muur","muur",1,1
"462","CES201712",1179,17275,"brick","muur","muur",1,1
"463","CES201712",1183,17307,"brick","in een muur gebruiken","muur",1,1
"464","CES201712",1196,17352,"brick","muur","muur",1,1
"465","CES201712",1202,17370,"brick","muur","muur",1,1
"466","CES201712",1205,17496,"brick","muur","muur",1,1
"467","CES201712",1207,17519,"brick","muur","muur",1,1
"468","CES201712",1208,17487,"brick","muur","muur",1,1
"469","CES201712",1212,17535,"brick","muur maken","muur",1,1
"470","CES201712",1213,17551,"brick","muur","muur",1,1
"471","CES201712",1215,17492,"brick","muur","muur",1,1
"472","CES201712",1217,17449,"brick","muur","muur",1,1
"473","CES201712",1219,17581,"brick","muur","muur",1,1
"474","CES201712",1223,17542,"brick","muur","muur",1,1
"475","CES201712",1225,17607,"brick","muur","muur",1,1
"476","CES201712",1237,18439,"brick","muur","muur",1,1
"477","CES201712",1238,18451,"brick","muur maken","muur",1,1
"478","CES201712",1129,16880,"brick","muur bouwen","muur bouwen",1,1
"479","CES201712",1140,16991,"brick","muur bouwen","muur bouwen",1,1
"480","CES201712",1144,17216,"brick","Muur bouwen","muur bouwen",1,1
"481","CES201712",1159,17133,"brick","muur bouwen","muur bouwen",1,1
"482","CES201712",1160,17132.1,"brick","Muur bouwen","muur bouwen",1,1
"483","CES201712",1165,17262,"brick","muur bouwen","muur bouwen",1,1
"484","CES201712",1169,17221,"brick","muur bouwen","muur bouwen",1,1
"485","CES201712",1172,17229,"brick","muur bouwen","muur bouwen",1,1
"486","CES201712",1184,17339,"brick","muur bouwen","muur bouwen",1,1
"487","CES201712",1186,17268,"brick","muur bouwen","muur bouwen",1,1
"488","CES201712",1188,17476.1,"brick","muur bouwen","muur bouwen",1,1
"489","CES201712",1198,17437,"brick","muur bouwen","muur bouwen",1,1
"490","CES201712",1216,17527,"brick","muur bouwen","muur bouwen",1,1
"491","CES201712",1222,17561,"brick","muur bouwen","muur bouwen",1,1
"492","CES201712",1231,17681,"brick","muur bouwen","muur bouwen",1,1
"493","CES201712",1241,18485,"brick","muur bouwen","muur bouwen",1,1
"494","CES201712",1151,17065,"brick","op een muur plakken met cement ","muur plakken cement",1,1
"495","CES201712",1217,17456,"brick","muurtje","muurtje",1,1
"496","CES201712",1168,17173,"brick","muurtje bouwen","muurtje bouwen",1,1
"497","CES201712",1211,17525.3,"brick"," muurtjes maken","muurtjes",1,1
"498","CES201712",1230,17697,"brick","muziek maken","muziek",4,3
"499","CES201712",1168,17175,"brick","namaak klompen van maken","namaak klompen",5,4
"500","CES201712",1231,17687,"brick","op een nat boek leggen om goed te laten drogen","nat boek leggen goed laten drogen",3,4
"501","CES201712",1165,17259,"brick","natekenen","natekenen",4,3
"502","CES201712",1135,17163,"brick","neerleggen","neerleggen",1,2
"503","CES201712",1180,17326,"brick","neerleggen","neerleggen",1,2
"504","CES201712",1234,18425,"brick","neerleggen","neerleggen",1,2
"505","CES201712",1153,17011,"brick","gebruiken als nep mobieltje","nep mobieltje",4,3
"506","CES201712",1193,17350.2,"brick"," niet alleen huizen","niet alleen huizen",1,1
"507","CES201712",1145,16979,"brick","notenkraker","notenkraker",3,3
"508","CES201712",1156,17085,"brick","notenkraker","notenkraker",3,3
"509","CES201712",1137,16930,"brick","Je kan hem gebruiken als een notitieblok","notitieblok",5,4
"510","CES201712",1135,17166,"brick","omdraaien","omdraaien",1,2
"511","CES201712",1148,17091,"brick","omheinnig","omheining",2,2
"512","CES201712",1151,17059,"brick","omhoog gooien","omhoog gooien",2,2
"513","CES201712",1180,17330,"brick","omhoog gooien","omhoog gooien",2,2
"514","CES201712",1180,17328,"brick","omhoog houden","omhoog houden",3,2
"515","CES201712",1151,17052,"brick","omrollen","omrollen",1,2
"516","CES201712",1225,17629,"brick","onbreekbaar","onbreekbaar",0,0
"517","CES201712",1138,16978,"brick","Onderdeel van muur","onderdeel muur",1,1
"518","CES201712",1163,17206,"brick","Ondersteunen","ondersteunen",2,2
"519","CES201712",1207,17523,"brick","ondersteuning voor een tafel als de tafel oneven is","ondersteuning tafel tafel oneven",3,2
"520","CES201712",1131,16897,"brick","onderzetter","onderzetter",3,2
"521","CES201712",1138,16960,"brick","Onderzetter","onderzetter",3,2
"522","CES201712",1164,17130.1,"brick","onderzetter","onderzetter",3,2
"523","CES201712",1193,17349,"brick","als onderzetter","onderzetter",3,2
"524","CES201712",1213,17553,"brick","onderzetter","onderzetter",3,2
"525","CES201712",1220,17648,"brick","als onderzetter","onderzetter",3,2
"526","CES201712",1235,18428,"brick","onderzetter","onderzetter",3,2
"527","CES201712",1169,17222,"brick","onderzetter kopje","onderzetter kopje",3,2
"528","CES201712",1213,17557,"brick","iets mee open brekene","open breken",2,2
"529","CES201712",1202,17374,"brick","open haard","open haard",1,1
"530","CES201712",1218,17510,"brick","open haard maken","open haard",1,1
"531","CES201712",1152,17188,"brick","operhaard bouwen","open haard bouwen",1,1
"532","CES201712",1142,17018,"brick","opener","opener",3,2
"533","CES201712",1175,17344,"brick","ophoging voor bijv. een bed","ophoging oorbeeld bed",4,2
"534","CES201712",1234,18424,"brick","oppakken","oppakken",1,2
"535","CES201712",1134,17044,"brick","opslagplaats","opslagplaats",2,1
"536","CES201712",1189,17298,"brick","opstaan","opstaan",2,2
"537","CES201712",1148,17106,"brick","opstappelen","opstapelen",1,1
"538","CES201712",1222,17564,"brick","opstapelen","opstapelen",1,1
"539","CES201712",1181,17311,"brick","opstapje","opstapje",2,2
"540","CES201712",1184,17342,"brick","opstapje","opstapje",2,2
"541","CES201712",1199,17430,"brick","/ Opstapje","opstapje",2,2
"542","CES201712",1207,17520,"brick","gebruiken als opstapje","opstapje",2,2
"543","CES201712",1223,17547,"brick","als opstapje","opstapje",2,2
"544","CES201712",1235,18430,"brick","opstapje","opstapje",2,2
"545","CES201712",1180,17329,"brick","optillen","optillen",1,2
"546","CES201712",1177,17245,"brick","oranje","oranje",0,0
"547","CES201712",1129,16889,"brick","een oven van maken","oven",3,2
"548","CES201712",1134,17038,"brick","oven","oven",3,2
"549","CES201712",1157,17147,"brick","oven","oven",3,2
"550","CES201712",1161,17156,"brick","oven","oven",3,2
"551","CES201712",1128,16875,"brick","overgooien","overgooien",3,2
"552","CES201712",1129,16882.2,"brick"," overgooien","overgooien",3,2
"553","CES201712",1238,18454,"brick","overgooien","overgooien",3,2
"554","CES201712",1178,17202,"brick","paden","paden",1,1
"555","CES201712",1217,17451,"brick","pan","pan",3,2
"556","CES201712",1241,18482,"brick","paper weight","paper weight",2,2
"557","CES201712",1144,17219,"brick","Om papier op elkaar te houden","papier elkaar houden",2,2
"558","CES201712",1132,16908.1,"brick","papier onder vastleggen","papier onder vastleggen",2,2
"559","CES201712",1223,17550,"brick","als papier om op te tekenen","papier tekenen",4,3
"560","CES201712",1199,17423,"brick","Papierhouder","papierhouder",3,2
"561","CES201712",1128,16879,"brick","parcour mee aanleggen","parcours aanleggen",3,3
"562","CES201712",1201,17475,"brick","als partner","partner",5,5
"563","CES201712",1143,16955,"brick","partycrasher","party crasher",4,4
"564","CES201712",1177,17252,"brick","passen","passen",2,2
"565","CES201712",1201,17464,"brick","patroon","patroon",2,3
"566","CES201712",1186,17265,"brick","pennenbakje","pennenbakje",4,3
"567","CES201712",1182,17382,"brick","Pizzaoventje bouwen voor in de tuin","pizzaoventje bouwen tuin",3,2
"568","CES201712",1157,17148,"brick","plafond","plafond",1,1
"569","CES201712",1237,18442,"brick","iets om een plek aan te duiden ","plek duiden",2,2
"570","CES201712",1137,16926,"brick","Je kan ermee pletten","pletten",3,2
"571","CES201712",1199,17426,"brick","Om iets mee te pletten","pletten",3,2
"572","CES201712",1159,17136,"brick","poort maken","poort",1,1
"573","CES201712",1201,17473,"brick","als pop gebruiken","pop",4,4
"574","CES201712",1143,16948,"brick","pot","pot",3,3
"575","CES201712",1186,17269,"brick","poten voor tafel","poten tafel",3,3
"576","CES201712",1157,17146,"brick","put","put",1,1
"577","CES201712",1208,17486,"brick","put","put",1,1
"578","CES201712",1219,17577,"brick","put","put",1,1
"579","CES201712",1217,17454,"brick","raam","raam",2,2
"580","CES201712",1183,17312,"brick","raam mee breken","raam breken",2,2
"581","CES201712",1241,18484,"brick","raam breken","raam breken",2,2
"582","CES201712",1129,16881,"brick","door een raam gooien","raam gooien",2,2
"583","CES201712",1151,17064,"brick","door een raam gooien ","raam gooien",2,2
"584","CES201712",1166,17190,"brick","door het raam gooien","raam gooien",2,2
"585","CES201712",1130,16891,"brick","een raam ingooien","raam ingooien",2,2
"586","CES201712",1156,17086,"brick","raam ingooien","raam ingooien",2,2
"587","CES201712",1160,17132.2,"brick"," een raam ingooien","raam ingooien",2,2
"588","CES201712",1199,17420,"brick","Raam mee ingooien","raam ingooien",2,2
"589","CES201712",1218,17509,"brick","raam ingooien","raam ingooien",2,2
"590","CES201712",1154,17212,"brick","raam inslaan","raam inslaan",2,2
"591","CES201712",1229,17668,"brick","raam inslaan","raam inslaan",2,2
"592","CES201712",1143,16956,"brick","raamsloper","raamsloper",2,2
"593","CES201712",1155,17068,"brick","ramen ingooien","ramen ingooien",2,2
"594","CES201712",1202,17376,"brick","rand van een vijver","rand vijver",2,2
"595","CES201712",1217,17457,"brick","rechthoek","rechthoek",2,2
"596","CES201712",1154,17213,"brick","rechthoek tekenen (om de baksteen heen tekenen)","rechthoek tekenen",5,3
"597","CES201712",1151,17062,"brick","rechtop zetten ","rechtop zetten",1,2
"598","CES201712",1189,17301,"brick","Rollen","rollen",2,2
"599","CES201712",1165,17263,"brick","ronddraaien","ronddraaien",1,2
"600","CES201712",1202,17364,"brick","rood","rood",0,0
"601","CES201712",1225,17605,"brick","rood","rood",0,0
"602","CES201712",1225,17618,"brick","rots","rots",2,2
"603","CES201712",1177,17251,"brick","ruimtelijk inzicht","ruimtelijk inzicht",3,3
"604","CES201712",1182,17379,"brick","Ruit ingooien","ruit ingooien",2,2
"605","CES201712",1209,17503,"brick","ruit ingooien","ruit ingooien",2,2
"606","CES201712",1230,17691,"brick","ruit ingooien","ruit ingooien",2,2
"607","CES201712",1132,16904,"brick","ruit inslaan","ruit inslaan",2,2
"608","CES201712",1231,17679,"brick","ruit kapot maken","ruit kapot",2,2
"609","CES201712",1224,17571.1,"brick","Ruiten ingooien","ruiten ingooien",2,2
"610","CES201712",1184,17340,"brick","ruitje intikken","ruitje intikken",2,2
"611","CES201712",1137,16925,"brick","schilderen","schilderen",4,3
"612","CES201712",1151,17060,"brick","schilderen","schilderen",4,3
"613","CES201712",1156,17087,"brick","schoen","schoen",5,5
"614","CES201712",1178,17203,"brick","schoenen","schoenen",5,5
"615","CES201712",1186,17271,"brick","schoenen","schoenen",5,5
"616","CES201712",1215,17500,"brick","schoorsteen","schoorsteen",1,1
"617","CES201712",1209,17505,"brick","schoorsteen bouwen","schoorsteen bouwen",1,1
"618","CES201712",1230,17693,"brick","schoorsteen bouwen","schoorsteen bouwen",1,1
"619","CES201712",1221,17596,"brick","op te schrijven","schrijven",4,3
"620","CES201712",1222,17563,"brick","op schrijven","schrijven",4,3
"621","CES201712",1228,17663,"brick","ermee schrijven","schrijven",4,3
"622","CES201712",1190,17388,"brick","schuren en zand maken","schuren zand",3,4
"623","CES201712",1134,17035,"brick","schuur","schuur",1,1
"624","CES201712",1194,17360,"brick","schuur","schuur",1,1
"625","CES201712",1219,17585,"brick","schuur","schuur",1,1
"626","CES201712",1165,17261,"brick","schuur bouwen","schuur bouwen",1,1
"627","CES201712",1230,17699,"brick","schuur bouwen","schuur bouwen",1,1
"628","CES201712",1131,16901,"brick","schuurpapier ding","schuurpapier ding",3,4
"629","CES201712",1182,17380,"brick","Scooter standaard die stroef gaat losser krijgen door scooter op baksteen te duwen","scooter standaard stroef gaat losser krijgen scooter baksteen duwen",3,4
"630","CES201712",1131,16903,"brick","scrubsteen","scrub steen",4,4
"631","CES201712",1225,17623,"brick","serveerster","serveerster",0,0
"632","CES201712",1172,17233,"brick","servies maken van baksteen","servies baksteen",3,3
"633","CES201712",1220,17654,"brick","voor de sier in huis","sier huis",3,3
"634","CES201712",1139,16933,"brick","slaan","slaan",2,2
"635","CES201712",1145,16962,"brick","slaan","slaan",2,2
"636","CES201712",1163,17208,"brick","Slaan","slaan",2,2
"637","CES201712",1180,17333,"brick","slaan","slaan",2,2
"638","CES201712",1183,17304,"brick","slaan","slaan",2,2
"639","CES201712",1189,17297,"brick","slaan","slaan",2,2
"640","CES201712",1204,17392,"brick","slaan","slaan",2,2
"641","CES201712",1207,17515,"brick","mee slaan","slaan",2,2
"642","CES201712",1228,17656,"brick","slaan","slaan",2,2
"643","CES201712",1232,17829,"brick","slaan","slaan",2,2
"644","CES201712",1238,18455,"brick","slaan","slaan",2,2
"645","CES201712",1153,17024,"brick","gebruiken als slecht gemaakt bootje","slecht gemaakt bootje",4,4
"646","CES201712",1132,16906,"brick","sleutel onder verstoppen","sleutel onder verstoppen",1,2
"647","CES201712",1136,16921,"brick","sleutel onder verstoppen naast de deur","sleutel onder verstoppen naast deur",1,2
"648","CES201712",1151,17061,"brick","slijpen ","slijpen",3,2
"649","CES201712",1216,17531,"brick","slijpen","slijpen",3,2
"650","CES201712",1228,17658,"brick","slopen","slopen",2,2
"651","CES201712",1131,16900,"brick","snijplank","snijplank",4,3
"652","CES201712",1142,17008,"brick","spelgoed","speelgoed",3,3
"653","CES201712",1143,16946,"brick","speelgoed","speelgoed",3,3
"654","CES201712",1208,17483,"brick","speelgoed","speelgoed",3,3
"655","CES201712",1237,18443,"brick","je kunt het als speelgoed gebruiken","speelgoed",3,3
"656","CES201712",1169,17226,"brick","speelgoed om meet te bouwen","speelgoed meet bouwen",2,3
"657","CES201712",1148,17092,"brick","spel","spel",3,3
"658","CES201712",1134,17042,"brick","spelen","spelen",3,3
"659","CES201712",1137,16929,"brick","je kan ermee spelen","spelen",3,3
"660","CES201712",1165,17257,"brick","spelen","spelen",3,3
"661","CES201712",1201,17470,"brick","mee spelen","spelen",3,3
"662","CES201712",1204,17395,"brick","spelletje bedenken","spelletje bedenken",3,3
"663","CES201712",1169,17228,"brick","spijker slaan","spijker slaan",4,2
"664","CES201712",1148,17093,"brick","sport","sport",3,3
"665","CES201712",1164,17131,"brick","sportattribuut","sportattribuut",3,3
"666","CES201712",1220,17652,"brick","om mee te sporten als gewicht","sporten gewicht",3,3
"667","CES201712",1223,17546,"brick","bij sporten als gewicht","sporten gewicht",3,3
"668","CES201712",1180,17336,"brick","op staan","staan",2,2
"669","CES201712",1130,16892,"brick","je kan er op staan zodat je iets langer bent en beter kunt zien","staan zodat langer bent beter zien",2,3
"670","CES201712",1218,17512,"brick","stadspoort maken","stadspoort",1,1
"671","CES201712",1176,17284,"brick","stapel","stapel",2,1
"672","CES201712",1135,17165,"brick","stapelen","stapelen",1,1
"673","CES201712",1148,17100,"brick","stapelen","stapelen",1,1
"674","CES201712",1165,17260,"brick","stapelen","stapelen",1,1
"675","CES201712",1174,17289,"brick","stapelen","stapelen",1,1
"676","CES201712",1191,17399,"brick","stapelen ","stapelen",1,1
"677","CES201712",1192,17369,"brick","stapelen","stapelen",1,1
"678","CES201712",1204,17393,"brick","stapelen","stapelen",1,1
"679","CES201712",1216,17528,"brick","stapelen","stapelen",1,1
"680","CES201712",1221,17595,"brick","stapelen","stapelen",1,1
"681","CES201712",1234,18423,"brick","Stapelen","stapelen",1,1
"682","CES201712",1170,17210,"brick","steen","steen",1,1
"683","CES201712",1177,17238,"brick","steen","steen",1,1
"684","CES201712",1223,17543,"brick","steen","steen",1,1
"685","CES201712",1225,17608,"brick","steen","steen",1,1
"686","CES201712",1167,17128,"brick","steenoven","steenoven",3,2
"687","CES201712",1218,17511,"brick","steenoven maken","steenoven",3,2
"688","CES201712",1224,17571.2,"brick"," stenen stapelen","stenen stapelen",1,1
"689","CES201712",1225,17628,"brick","stevig","stevig",0,0
"690","CES201712",1141,16965,"brick","stoel","stoel",3,3
"691","CES201712",1142,17014,"brick","stoel","stoel",3,3
"692","CES201712",1145,16981,"brick","stoel","stoel",3,3
"693","CES201712",1146,16995,"brick","stoel","stoel",3,3
"694","CES201712",1173,17176,"brick","stoel","stoel",3,3
"695","CES201712",1179,17277,"brick","stoel","stoel",3,3
"696","CES201712",1190,17387,"brick","stoel","stoel",3,3
"697","CES201712",1202,17372,"brick","stoel","stoel",3,3
"698","CES201712",1219,17580,"brick","stoel","stoel",3,3
"699","CES201712",1223,17549,"brick","stoel","stoel",3,3
"700","CES201712",1129,16885,"brick"," een stoel bouwen","stoel bouwen",3,3
"701","CES201712",1139,16934,"brick","stoep","stoep",1,2
"702","CES201712",1167,17129,"brick","stoep","stoep",1,2
"703","CES201712",1172,17230,"brick","stoep maken","stoep",1,2
"704","CES201712",1139,16935,"brick","stoepkrijt","stoepkrijt",4,4
"705","CES201712",1148,17096,"brick","straat","straat",1,1
"706","CES201712",1148,17098,"brick","straat","straat",1,1
"707","CES201712",1158,17194,"brick","straat maken","straat",1,1
"708","CES201712",1167,17126,"brick","straat","straat",1,1
"709","CES201712",1177,17239,"brick","straat","straat",1,1
"710","CES201712",1187,17318.2,"brick"," straat","straat",1,1
"711","CES201712",1194,17359,"brick","straat","straat",1,1
"712","CES201712",1202,17375,"brick","straat","straat",1,1
"713","CES201712",1226,17666,"brick","straat maken","straat",1,1
"714","CES201712",1211,17525.2,"brick"," straat aanleggen","straat aanleggen",1,1
"715","CES201712",1232,17835,"brick","straat aanleggen","straat aanleggen",1,1
"716","CES201712",1172,17235,"brick","straten maken","straten",1,1
"717","CES201712",1224,17575,"brick","straten beleggen","straten beleggen",1,1
"718","CES201712",1150,17117,"brick","straten leggen","straten leggen",1,1
"719","CES201712",1188,17478,"brick","straten leggen","straten leggen",1,1
"720","CES201712",1217,17453,"brick","stratenmaker","stratenmaker",1,1
"721","CES201712",1143,16950,"brick","studentenbank","studentenbank",3,3
"722","CES201712",1191,17404,"brick","stuk maken","stuk",2,2
"723","CES201712",1186,17267,"brick","iets stuk gooien","stuk gooien",2,2
"724","CES201712",1206,17570,"brick","in stukken slaan en van de stukken kunstwerk maken","stukken slaan stukken kunstwerk",3,3
"725","CES201712",1209,17504,"brick","supreme collectable van maken","Supreme collectable",4,3
"726","CES201712",1145,16980,"brick","tafel","tafel",4,3
"727","CES201712",1157,17149,"brick","tafel","tafel",4,3
"728","CES201712",1195,17446,"brick","als tafel gebruike","tafel",4,3
"729","CES201712",1238,18452,"brick","tafel maken","tafel",4,3
"730","CES201712",1129,16886,"brick","een tafel bouwen","tafel bouwen",4,3
"731","CES201712",1220,17649,"brick","als tafeltje","tafeltje",3,3
"732","CES201712",1135,17164,"brick","in je tas stoppen","tas stoppen",3,3
"733","CES201712",1174,17290,"brick","tegelen","tegelen",1,1
"734","CES201712",1222,17560,"brick","tegen een ruit gooien","tegen ruit gooien",2,2
"735","CES201712",1148,17110,"brick","als tegengewicht","tegengewicht",2,2
"736","CES201712",1130,16895,"brick","je kan er iets mee tegenhouden/dicht houden","tegenhouden dicht houden",2,2
"737","CES201712",1232,17831,"brick","tekenen ","tekenen",4,3
"738","CES201712",1144,17218,"brick","Ter decoratie","ter decoratie",3,3
"739","CES201712",1151,17050,"brick","tillen","tillen",2,2
"740","CES201712",1195,17440,"brick","timmeren","timmeren",4,3
"741","CES201712",1213,17555,"brick","tochtstopper","tochtstopper",4,4
"742","CES201712",1128,16876,"brick","toren maken","toren",1,1
"743","CES201712",1134,17041,"brick","toren","toren",1,1
"744","CES201712",1194,17358,"brick","toren","toren",1,1
"745","CES201712",1212,17538,"brick","toren maken","toren",1,1
"746","CES201712",1215,17501,"brick","toren","toren",1,1
"747","CES201712",1231,17684,"brick","toren maken","toren",1,1
"748","CES201712",1207,17522,"brick","toren van bouwen","toren bouwen",1,1
"749","CES201712",1209,17506,"brick","toren bouwen","toren bouwen",1,1
"750","CES201712",1238,18458,"brick","toren bouwen","toren bouwen",1,1
"751","CES201712",1231,17688,"brick","met een touw vastbinden aan iemands voet om diegene te laten verdrinken","touw vastbinden iemands voet diegene laten verdrinken",3,3
"752","CES201712",1137,16928,"brick","Je kan ermee trainen","trainen",3,3
"753","CES201712",1207,17518,"brick","trap van maken","trap",1,1
"754","CES201712",1203,17409,"brick","trapje op iets langer te zijn","trapje langer",2,1
"755","CES201712",1218,17513,"brick","trappen maken","trappen",1,1
"756","CES201712",1188,17479,"brick","trappen bouwen","trappen bouwen",1,1
"757","CES201712",1199,17429,"brick","Als traptrede","traptrede",2,1
"758","CES201712",1134,17039,"brick","tuin","tuin",2,1
"759","CES201712",1205,17498,"brick","tuin","tuin",2,1
"760","CES201712",1168,17174,"brick","tuindecoratie van maken","tuindecoratie",3,3
"761","CES201712",1153,17013,"brick","als tuinpad gebruiken","tuinpad",2,1
"762","CES201712",1148,17104,"brick","tussenmuur","tussenmuur",1,1
"763","CES201712",1219,17578,"brick","vaas","vaas",4,4
"764","CES201712",1201,17466,"brick","over vallen","vallen",2,2
"765","CES201712",1232,17833,"brick","vangen","vangen",3,2
"766","CES201712",1180,17327,"brick","vasthouden","vasthouden",1,2
"767","CES201712",1225,17631,"brick","veilig","veilig",0,0
"768","CES201712",1212,17541,"brick","ver gooien","ver gooien",3,2
"769","CES201712",1191,17406,"brick","verbrijzelen","verbrijzelen",3,2
"770","CES201712",1189,17302,"brick","Verdedigen","verdedigen",3,2
"771","CES201712",1162,17124,"brick","verdedigingswerk","verdedigingswerk",3,2
"772","CES201712",1148,17105,"brick","verf mee maken","verf",4,4
"773","CES201712",1206,17568,"brick","verf van maken","verf",4,4
"774","CES201712",1219,17589,"brick","vergooien","vergooien",3,2
"775","CES201712",1173,17181,"brick","vergruizelen voor grind","vergruizelen grind",3,3
"776","CES201712",1155,17071,"brick","verhitten om mee te koken","verhitten koken",3,3
"777","CES201712",1139,16937,"brick","als verhoging gebruiken","verhoging",2,2
"778","CES201712",1160,17132.4,"brick"," verhoging maken","verhoging",2,2
"779","CES201712",1212,17539,"brick","verhoging","verhoging",2,2
"780","CES201712",1229,17671,"brick","verhoging","verhoging",2,2
"781","CES201712",1241,18486,"brick","verhoging","verhoging",2,2
"782","CES201712",1224,17572,"brick","Verkopen","verkopen",1,2
"783","CES201712",1238,18461,"brick","verkopen","verkopen",1,2
"784","CES201712",1189,17299,"brick","verlengstuk","verlengstuk",2,2
"785","CES201712",1175,17345,"brick","je kunt er iets mee vermalen","vermalen",3,2
"786","CES201712",1145,16985,"brick","vermalen tot poeder en in een andere vorm gieten","vermalen poeder vorm gieten",3,2
"787","CES201712",1151,17066,"brick","verpulveren ","verpulveren",3,2
"788","CES201712",1187,17319,"brick","versieren en als decoratie in de tuin zetten","versieren decoratie tuin zetten",3,3
"789","CES201712",1225,17625,"brick","versiering","versiering",3,3
"790","CES201712",1233,18420,"brick","versteviging","versteviging",2,2
"791","CES201712",1153,17005,"brick","verstoppen","verstoppen",3,3
"792","CES201712",1191,17402,"brick","iemand verwonden","verwonden",2,2
"793","CES201712",1224,17574,"brick","Verzamelen","verzamelen",2,3
"794","CES201712",1181,17315,"brick","verzwaarmiddel","verzwaar middel",2,2
"795","CES201712",1131,16902,"brick","vijzel","vijzel",3,3
"796","CES201712",1156,17089,"brick","vijzel","vijzel",3,3
"797","CES201712",1225,17619,"brick","vila","villa",1,1
"798","CES201712",1142,17006,"brick","vloer","vloer",2,1
"799","CES201712",1162,17122,"brick","vloer","vloer",2,1
"800","CES201712",1183,17308,"brick","als vloer","vloer",2,1
"801","CES201712",1143,16944,"brick","voedsel","voedsel",4,4
"802","CES201712",1203,17416,"brick","voeten steuntje","voeten steuntje",3,2
