"","research_id","respondent_id","response_id","object","original_response","cleaned_response","originality_rater01","originality_rater02"
"643","CES201802",1326,18950,"brick","geweldsobjec","geweldsobject",2,2
"644","CES201802",1291,18616,"brick","gewicht","gewicht",2,2
"645","CES201802",1354,19181,"brick","gewicht","gewicht",2,2
"646","CES201802",1374,19340,"brick","als gewicht gebruiken","gewicht",2,2
"647","CES201802",1424,19672,"brick","gewicht","gewicht",2,2
"648","CES201802",1434,19809,"brick","gewicht","gewicht",2,2
"649","CES201802",1439,19833,"brick","gewicht","gewicht",2,2
"650","CES201802",1446,19901,"brick","als gewicht","gewicht",2,2
"651","CES201802",1492,20301,"brick","als gewicht gebruiken","gewicht",2,2
"652","CES201802",1535,20641,"brick","gewicht","gewicht",2,2
"653","CES201802",1553,20778,"brick","gewicht","gewicht",2,2
"654","CES201802",1619,21203,"brick","gewicht","gewicht",2,2
"655","CES201802",1679,21703,"brick","als een gewicht","gewicht",2,2
"656","CES201802",1683,21744,"brick","Gewicht","gewicht",2,2
"657","CES201802",1695,21839,"brick","gewicht","gewicht",2,2
"658","CES201802",1697,21851,"brick","als gewicht gebruiken","gewicht",2,2
"659","CES201802",1740,22144,"brick","gewicht","gewicht",2,2
"660","CES201802",1802,22636,"brick","gewicht","gewicht",2,2
"661","CES201802",1833,22903,"brick","gebruiken voor gewicht","gewicht",2,2
"662","CES201802",1847,23041,"brick","gewicht","gewicht",2,2
"663","CES201802",1865,23174,"brick","gewicht","gewicht",2,2
"664","CES201802",1866,23184,"brick","gewicht","gewicht",2,2
"665","CES201802",1874,23220,"brick","gewicht","gewicht",2,2
"666","CES201802",1668,21622,"brick","gebruiken als gewicht om blaadjes vast te houden","gewicht blaadjes vast houden",1,2
"667","CES201802",1688,21788,"brick","Gewichtding","gewicht ding",1,2
"668","CES201802",1891,23409.2,"brick"," gewicht te geven","gewicht geven",1,2
"669","CES201802",1591,21058,"brick","gewicht heffen","gewicht heffen",3,3
"670","CES201802",1836,22927,"brick","gewicht om op te heffen","gewicht heffen",3,3
"671","CES201802",1907,23541,"brick","gewicht heffen","gewicht heffen",3,3
"672","CES201802",1689,21782,"brick","gewicht om iets te laten zinken","gewicht laten zinken",2,3
"673","CES201802",1678,21694,"brick","als gewicht/lood gebruiken","gewicht lood",2,2
"674","CES201802",1690,21798,"brick","gewicht om iets niet te laten wegwaaien","gewicht niet laten wegwaaien",2,2
"675","CES201802",1698,21855,"brick","gewicht om oefeningen mee te doen","gewicht oefeningen",3,3
"676","CES201802",1375,19326,"brick","als gewicht om papier mee vast te houden","gewicht papier vast houden",2,2
"677","CES201802",1764,22334,"brick","gewicht voor rugzak","gewicht rugzak",3,2
"678","CES201802",1591,21059,"brick","gewicht gebruiken voor servetten","gewicht servetten",2,2
"679","CES201802",1730,22073,"brick","gewicht om mee te sporten","gewicht sporten",3,3
"680","CES201802",1808,22687,"brick","gewicht voor sporten","gewicht sporten",3,3
"681","CES201802",1537,20722,"brick","als gewicht in de sportschool","gewicht sportschool",3,3
"682","CES201802",1792,22575,"brick","gewicht voor in de sportschool","gewicht sportschool",3,3
"683","CES201802",1734,22098,"brick","gewizht voor tijdens het duiken","gewicht tijdens duiken",3,3
"684","CES201802",1690,21797,"brick","gewicht voor trainen","gewicht trainen",3,3
"685","CES201802",1851,23065,"brick","gewicht om te trainen","gewicht trainen",3,3
"686","CES201802",1856,23097,"brick","gebruiken als gewicht bij een workout","gewicht work out",3,3
"687","CES201802",1798,22614,"brick","als gewicht gebruiken zodat blaadjes niet wegwaaien","gewicht zodat blaadjes niet wegwaaien",2,2
"688","CES201802",1360,19217,"brick","Gewichten","gewichten",2,2
"689","CES201802",1689,21784,"brick","gewichten (als in voor sporten)","gewichten",3,2
"690","CES201802",1894,23442,"brick","gewichten","gewichten",2,2
"691","CES201802",1704,21893,"brick","als gewichten gebruiken om een kleed vast te leggen","gewichten kleed vast leggen",2,2
"692","CES201802",1563,20876,"brick","gebruiken als gewichten om mee te trainen","gewichten trainen",3,3
"693","CES201802",1704,21892,"brick","als gewichten gebruiken om te trainen","gewichten trainen",3,3
"694","CES201802",1293,18624,"brick","gewichtheffen","gewichtheffen",3,3
"695","CES201802",1300,18703,"brick","gewichtheffen","gewichtheffen",3,3
"696","CES201802",1427,19770,"brick","gewichtheffen","gewichtheffen",3,3
"697","CES201802",1437,19861,"brick","gewichtheffen","gewichtheffen",3,3
"698","CES201802",1452,19947,"brick","gewichtheffen","gewichtheffen",3,3
"699","CES201802",1457,20000,"brick","Gewichtheffen","gewichtheffen",3,3
"700","CES201802",1503,20362,"brick","Mee gewichtheffen","gewichtheffen",3,3
"701","CES201802",1569,20938,"brick","gewichtheffen","gewichtheffen",3,3
"702","CES201802",1626,21263,"brick","gewichtheffen","gewichtheffen",3,3
"703","CES201802",1632,21322,"brick","gewichtheffen","gewichtheffen",3,3
"704","CES201802",1674,21676,"brick","gewichtheffen","gewichtheffen",3,3
"705","CES201802",1841,22966,"brick","Gewichtheffen","gewichtheffen",3,3
"706","CES201802",1405,19549,"brick","als gewichtheffer","gewichtheffer",3,3
"707","CES201802",1502,20369.5,"brick"," als gewichtje","gewichtje",2,2
"708","CES201802",1761,22314,"brick","gewichtje","gewichtje",2,2
"709","CES201802",1350,19143,"brick","gewichtje voor trainen","gewichtje trainen",3,3
"710","CES201802",1871,23233,"brick","gezicht","gezicht",0,0
"711","CES201802",1635,21347,"brick","gezinnen ","gezinnen",0,0
"712","CES201802",1863,23158,"brick","gigantisch groot Jenga spelen","gigantisch groot Jenga spelen",4,3
"713","CES201802",1823,22816,"brick","om iets mee glad te schuren","glad schuren",3,2
"714","CES201802",1866,23182,"brick","gooi voorwerp","gooi voorwerp",2,2
"715","CES201802",1282,18531,"brick","gooien","gooien",2,2
"716","CES201802",1301,18713,"brick","gooien","gooien",2,2
"717","CES201802",1306,18754,"brick","ermee gooien","gooien",2,2
"718","CES201802",1309,18789,"brick","gooien","gooien",2,2
"719","CES201802",1314,18829,"brick","om te gooien","gooien",2,2
"720","CES201802",1315,18839,"brick","gooien","gooien",2,2
"721","CES201802",1322,18893,"brick","gooien","gooien",2,2
"722","CES201802",1341,19067,"brick","gooien","gooien",2,2
"723","CES201802",1344,19096,"brick","gooien","gooien",2,2
"724","CES201802",1347,19122,"brick","gooien","gooien",2,2
"725","CES201802",1358,19202,"brick","gooien","gooien",2,2
"726","CES201802",1366,19257,"brick","gooien","gooien",2,2
"727","CES201802",1375,19319,"brick","op iemand gooien","gooien",2,2
"728","CES201802",1396,19437,"brick","Gooien","gooien",2,2
"729","CES201802",1412,19596,"brick","gooien","gooien",2,2
"730","CES201802",1424,19666,"brick","gooien","gooien",2,2
"731","CES201802",1422,19700,"brick","Gooien","gooien",2,2
"732","CES201802",1422,19715,"brick","Gooien","gooien",2,2
"733","CES201802",1437,19859,"brick","gooien","gooien",2,2
"734","CES201802",1446,19900,"brick","om mee te gooien","gooien",2,2
"735","CES201802",1449,19921,"brick","gooien","gooien",2,2
"736","CES201802",1461,20021,"brick","gooien","gooien",2,2
"737","CES201802",1464,20048,"brick","gooien","gooien",2,2
"738","CES201802",1467,20087,"brick","gooien","gooien",2,2
"739","CES201802",1471,20134,"brick","gooien","gooien",2,2
"740","CES201802",1485,20235,"brick","je kan er mee gooien","gooien",2,2
"741","CES201802",1488,20255,"brick","gooien","gooien",2,2
"742","CES201802",1502,20369.4,"brick"," iets om te gooien","gooien",2,2
"743","CES201802",1510,20450,"brick","gooien","gooien",2,2
"744","CES201802",1521,20533,"brick","gooien","gooien",2,2
"745","CES201802",1524,20580,"brick","mee gooien","gooien",2,2
"746","CES201802",1547,20755,"brick","om mee te gooien","gooien",2,2
"747","CES201802",1552,20831,"brick","gooien","gooien",2,2
"748","CES201802",1563,20868,"brick","gooien","gooien",2,2
"749","CES201802",1590,21031,"brick","gooien","gooien",2,2
"750","CES201802",1627,21272,"brick","om mee te gooien","gooien",2,2
"751","CES201802",1659,21534,"brick","gooien","gooien",2,2
"752","CES201802",1668,21619,"brick","gooien","gooien",2,2
"753","CES201802",1678,21695,"brick","gooien","gooien",2,2
"754","CES201802",1683,21740,"brick","Gooien","gooien",2,2
"755","CES201802",1722,22014,"brick","gooien","gooien",2,2
"756","CES201802",1731,22079,"brick","gooie","gooien",2,2
"757","CES201802",1735,22103,"brick","gooien","gooien",2,2
"758","CES201802",1736,22120,"brick","gooien","gooien",2,2
"759","CES201802",1779,22460,"brick","gooien","gooien",2,2
"760","CES201802",1787,22530,"brick","gooien","gooien",2,2
"761","CES201802",1822,22805,"brick","om mee te gooien","gooien",2,2
"762","CES201802",1823,22814,"brick","om mee te gooien","gooien",2,2
"763","CES201802",1833,22899,"brick","mee gooien ","gooien",2,2
"764","CES201802",1865,23170,"brick","gooien","gooien",2,2
"765","CES201802",1868,23200,"brick","gooien","gooien",2,2
"766","CES201802",1874,23219,"brick","gooien","gooien",2,2
"767","CES201802",1875,23256,"brick","gooien","gooien",2,2
"768","CES201802",1879,23290,"brick","om mee tegooien","gooien",2,2
"769","CES201802",1881,23313,"brick","gooien","gooien",2,2
"770","CES201802",1889,23392,"brick","gooien","gooien",2,2
"771","CES201802",1891,23405,"brick","gooien","gooien",2,2
"772","CES201802",1897,23457,"brick","gooien","gooien",2,2
"773","CES201802",1907,23537,"brick","gooien","gooien",2,2
"774","CES201802",1721,22008,"brick","gooien door raam","gooien raam",2,2
"775","CES201802",1690,21799,"brick","om te gooien als spel","gooien spel",2,2
"776","CES201802",1405,19540,"brick","op iemand gooien ter verdediging","gooien ter verdediging",2,2
"777","CES201802",1851,23068,"brick","goien in het water om van frustratie af te komen","gooien water frustratie af komen",2,2
"778","CES201802",1480,20191,"brick","gooivoorwerp","gooivoorwerp",2,2
"779","CES201802",1804,22655,"brick","graffity","graffiti",3,3
"780","CES201802",1690,21801,"brick","grafsteen","grafsteen",3,2
"781","CES201802",1537,20717,"brick","grappig voorwerp (komt voor in nr van de jeugd)","grappig voorwerp",2,2
"782","CES201802",1874,23218,"brick","graven","graven",3,3
"783","CES201802",1844,22988,"brick","grens","grens",2,2
"784","CES201802",1327,18937,"brick","grenslijn","grenslijn",2,2
"785","CES201802",1898,23475,"brick","grind van maken","grind",3,2
"786","CES201802",1865,23175,"brick","grind materiaal","grind materiaal",3,2
"787","CES201802",1422,19708,"brick","Groeven","groeven",2,2
"788","CES201802",1799,22623,"brick","grond ","grond",1,1
"789","CES201802",1485,20240,"brick","je kunt de grond beleggen","grond beleggen",1,1
"790","CES201802",1462,20036,"brick","op de grond iets mee schrijven","grond schrijven",3,2
"791","CES201802",1853,23074,"brick","grond stabiliseren","grond stabiliseren",2,2
"792","CES201802",1492,20294,"brick","groot jenga","groot Jenga",4,2
"793","CES201802",1873,23244,"brick","grot","grot",2,0
"794","CES201802",1519,20523,"brick","in de gym","gym",3,3
"795","CES201802",1562,20884,"brick","haardkuil","haardkuil",2,3
"796","CES201802",1537,20720,"brick","hak voor vrouwenschoen","hak vrouwenschoen",5,4
"797","CES201802",1874,23221,"brick","hakken","hakken",3,4
"798","CES201802",1288,18584,"brick","hamer","hamer",1,3
"799","CES201802",1300,18700,"brick","hamer","hamer",4,3
"800","CES201802",1304,18741,"brick","hamer","hamer",4,3
"801","CES201802",1314,18826,"brick","hamer","hamer",4,3
"802","CES201802",1323,18903,"brick","hamer]","hamer",4,3
"803","CES201802",1388,19404.4,"brick"," kan gebruiken als hamer","hamer",4,3
"804","CES201802",1434,19807,"brick","hamer","hamer",4,3
"805","CES201802",1439,19837,"brick","hamer","hamer",4,3
"806","CES201802",1449,19931,"brick","als hamer ","hamer",4,3
"807","CES201802",1458,20002,"brick","hamer","hamer",4,3
"808","CES201802",1465,20055,"brick","hamer","hamer",4,3
"809","CES201802",1468,20089,"brick","hamer","hamer",4,3
"810","CES201802",1470,20113,"brick","als hamer","hamer",4,3
"811","CES201802",1474,20158,"brick","hamer","hamer",4,3
"812","CES201802",1474,20167,"brick","hamer","hamer",4,3
"813","CES201802",1527,20584,"brick","gebruiken als hamer ","hamer",4,3
"814","CES201802",1550,20775,"brick","hamer","hamer",4,3
"815","CES201802",1632,21315,"brick","hamer","hamer",4,3
"816","CES201802",1633,21332,"brick","hamer","hamer",4,3
"817","CES201802",1652,21504,"brick","hamer gebruiken","hamer",4,3
"818","CES201802",1655,21517,"brick","gebruiken als hamer","hamer",4,3
"819","CES201802",1656,21548,"brick","hamer","hamer",4,3
"820","CES201802",1723,22023,"brick","hamer","hamer",4,3
"821","CES201802",1734,22094,"brick","hamer","hamer",4,3
"822","CES201802",1763,22319,"brick","hamer","hamer",4,3
"823","CES201802",1784,22493,"brick","hamer","hamer",4,3
"824","CES201802",1844,22979,"brick","hamer","hamer",4,3
"825","CES201802",1866,23180,"brick","hamer","hamer",4,3
"826","CES201802",1358,19207,"brick","hameren","hameren",4,3
"827","CES201802",1405,19545,"brick","als handruster","hand rusten",3,3
"828","CES201802",1327,18931,"brick","handdoek te laten liggen bij wind","handdoek laten liggen wind",2,2
"829","CES201802",1435,19813,"brick","Handrem","handrem",5,5
"830","CES201802",1497,20311,"brick","als iets hangen met een touw zodat het omhoog kan gaan","hangen touw zodat omhoog gaan",3,4
"831","CES201802",1355,19184.3,"brick"," als een hangende boekenplank","hangende boekenplank",5,2
"832","CES201802",1422,19697,"brick","Har","har",0,0
"833","CES201802",1422,19698,"brick","Hard","hard",0,0
"834","CES201802",1422,19726,"brick","Hard","hard",0,0
"835","CES201802",1711,21929,"brick","hard","hard",0,0
"836","CES201802",1755,22264,"brick","hard","hard",0,0
"837","CES201802",1340,19065,"brick","heel veel verder dan bouwen kom ik niet","heel verder bouwen kom niet",0,0
"838","CES201802",1898,23472,"brick","als hefgewichten gebruiken","hef gewichten",3,3
"839","CES201802",1278,18513,"brick","hek","hek",1,1
"840","CES201802",1441,19886,"brick","hek van maken ","hek",1,1
"841","CES201802",1544,20709,"brick","hek","hek",1,1
"842","CES201802",1566,20900,"brick","een hek","hek",1,1
"843","CES201802",1724,22034,"brick","helm","helm",4,4
"844","CES201802",1323,18904,"brick","hoed","hoed",4,4
"845","CES201802",1509,20439,"brick","gebruiken als heod","hoed",4,4
"846","CES201802",1632,21324,"brick","hoed","hoed",4,4
"847","CES201802",1512,20474,"brick","hoedje","hoedje",4,4
"848","CES201802",1662,21571,"brick","hoedje","hoedje",4,4
"849","CES201802",1877,23284,"brick","hoeksteen","hoeksteen",1,1
"850","CES201802",1683,21748,"brick","Hoger staan","hoger staan",2,2
"851","CES201802",1702,21875,"brick","om je hond aan te lijnen alsje even weg bent","hond lijnen even weg bent",3,3
"852","CES201802",1751,22226,"brick","als honkbalknuppel","honkbalknuppel",4,4
"853","CES201802",1422,19716,"brick","Hoofd","hoofd",0,0
"854","CES201802",1711,21931,"brick","hoofd","hoofd",0,0
"855","CES201802",1458,20008,"brick","hoofd balanceer oefen object","hoofd balanceer oefen object",4,3
"856","CES201802",1282,18535,"brick","op je hoofd leggen","hoofd leggen",4,3
"857","CES201802",1301,18721,"brick","op je hoofd leggen","hoofd leggen",4,3
"858","CES201802",1668,21628,"brick","bij je houden als punch line als iemand zegt zitten er bakstenen in deze tas ofzo","houden punch line zegt zitten bakstenen tas",4,5
"859","CES201802",1662,21565,"brick","houder","houder",2,2
"860","CES201802",1748,22204,"brick","houder die de deur open houdt","houder deur open houdt",2,2
"861","CES201802",1788,22519,"brick","huidcleaner","huid cleaner",5,4
"862","CES201802",1278,18500,"brick","huis","huis",1,1
"863","CES201802",1281,18541.1,"brick","huis","huis",1,1
"864","CES201802",1281,18542,"brick","huis","huis",1,1
"865","CES201802",1288,18583,"brick","huis","huis",1,1
"866","CES201802",1296,18664,"brick","huis","huis",1,1
"867","CES201802",1301,18724,"brick","huis mee maken","huis",1,1
"868","CES201802",1331,18977,"brick","huis","huis",1,1
"869","CES201802",1346,19124.2,"brick"," huis","huis",1,1
"870","CES201802",1346,19126,"brick","huis","huis",1,1
"871","CES201802",1367,19279,"brick","huis","huis",1,1
"872","CES201802",1394,19420,"brick","huis","huis",1,1
"873","CES201802",1395,19434,"brick","huis","huis",1,1
"874","CES201802",1398,19470,"brick","huis","huis",1,1
"875","CES201802",1408,19559,"brick","huis","huis",1,1
"876","CES201802",1427,19765,"brick","huis","huis",1,1
"877","CES201802",1432,19773,"brick","huis","huis",1,1
"878","CES201802",1434,19802,"brick","huis","huis",1,1
"879","CES201802",1439,19829,"brick","huis","huis",1,1
"880","CES201802",1440,19848,"brick","huis","huis",1,1
"881","CES201802",1443,19868,"brick","huis","huis",1,1
"882","CES201802",1464,20041,"brick","huis","huis",1,1
"883","CES201802",1485,20237,"brick","je kan een huis maken","huis",1,1
"884","CES201802",1490,20258,"brick","huis","huis",1,1
"885","CES201802",1494,20268,"brick","huis","huis",1,1
"886","CES201802",1499,20335,"brick","huis","huis",1,1
"887","CES201802",1508,20418,"brick","huis","huis",1,1
"888","CES201802",1510,20448,"brick","huis","huis",1,1
"889","CES201802",1534,20642.1,"brick","huis","huis",1,1
"890","CES201802",1540,20659,"brick","huis ","huis",1,1
"891","CES201802",1552,20830,"brick","huis","huis",1,1
"892","CES201802",1562,20877,"brick","huis","huis",1,1
"893","CES201802",1566,20895,"brick","huis","huis",1,1
"894","CES201802",1591,21056,"brick","een huis maken","huis",1,1
"895","CES201802",1606,21100,"brick","huis","huis",1,1
"896","CES201802",1608,21121,"brick","huis","huis",1,1
"897","CES201802",1626,21259,"brick","huis ","huis",1,1
"898","CES201802",1635,21338,"brick","huis","huis",1,1
"899","CES201802",1653,21511,"brick","huis","huis",1,1
"900","CES201802",1667,21604,"brick","huis","huis",1,1
"901","CES201802",1677,21689,"brick","huis","huis",1,1
"902","CES201802",1690,21794,"brick","huis maken","huis",1,1
"903","CES201802",1709,21922,"brick","huis","huis",1,1
"904","CES201802",1711,21927,"brick","huis","huis",1,1
"905","CES201802",1721,22006,"brick","huis","huis",1,1
"906","CES201802",1736,22118,"brick","huis","huis",1,1
"907","CES201802",1755,22261,"brick","huis","huis",1,1
"908","CES201802",1780,22464,"brick","huis","huis",1,1
"909","CES201802",1804,22651,"brick","huis","huis",1,1
"910","CES201802",1806,22671,"brick","huis","huis",1,1
"911","CES201802",1810,22706,"brick","huis","huis",1,1
"912","CES201802",1844,22978,"brick","huis","huis",1,1
"913","CES201802",1847,23036,"brick","huis","huis",1,1
"914","CES201802",1851,23061,"brick","huis","huis",1,1
"915","CES201802",1868,23198,"brick","huis maken","huis",1,1
"916","CES201802",1871,23227,"brick","huis","huis",1,1
"917","CES201802",1873,23239,"brick","huis","huis",1,1
"918","CES201802",1872,23246,"brick","huis","huis",1,1
"919","CES201802",1875,23253,"brick","huis","huis",1,1
"920","CES201802",1881,23300,"brick","huis","huis",1,1
"921","CES201802",1889,23386,"brick","huis","huis",1,1
"922","CES201802",1896,23448,"brick","huis","huis",1,1
"923","CES201802",1297,18678,"brick","Huis bouwen","huis bouwen",1,1
"924","CES201802",1298,18684,"brick","huis bouwen","huis bouwen",1,1
"925","CES201802",1306,18753,"brick","huis bouwen","huis bouwen",1,1
"926","CES201802",1308,18783,"brick","om een huis mee te bouwen","huis bouwen",1,1
"927","CES201802",1313,18811,"brick","huis bouwen","huis bouwen",1,1
"928","CES201802",1315,18838,"brick","huis bouwen","huis bouwen",1,1
"929","CES201802",1337,19053.2,"brick"," huis bouwen","huis bouwen",1,1
"930","CES201802",1340,19057,"brick","huis bouwen","huis bouwen",1,1
"931","CES201802",1350,19139,"brick","huis mee bouwen","huis bouwen",1,1
"932","CES201802",1356,19188,"brick","huis bouwen","huis bouwen",1,1
"933","CES201802",1366,19262,"brick","huis bouwen","huis bouwen",1,1
"934","CES201802",1374,19336,"brick","Huis bouwen","huis bouwen",1,1
"935","CES201802",1388,19404.1,"brick","een huis bouwen","huis bouwen",1,1
"936","CES201802",1417,19624,"brick","huis bouwen","huis bouwen",1,1
"937","CES201802",1419,19641,"brick","huis bouwen","huis bouwen",1,1
"938","CES201802",1433,19780,"brick","huis bouwen","huis bouwen",1,1
"939","CES201802",1430,19791,"brick","huis bouwen","huis bouwen",1,1
"940","CES201802",1470,20107,"brick","huis bouwen","huis bouwen",1,1
"941","CES201802",1469,20115,"brick","huisbouwen","huis bouwen",1,1
"942","CES201802",1496,20312,"brick","huis bouwen","huis bouwen",1,1
"943","CES201802",1507,20414,"brick","een huis bouwen","huis bouwen",1,1
"944","CES201802",1513,20482.1,"brick","Je kan er een huis mee bouwen","huis bouwen",1,1
"945","CES201802",1527,20583,"brick","een huis bouwen","huis bouwen",1,1
"946","CES201802",1530,20646,"brick","huis bouwen","huis bouwen",1,1
"947","CES201802",1537,20716,"brick","huis bouwen","huis bouwen",1,1
"948","CES201802",1545,20727.2,"brick"," huis bouwen","huis bouwen",1,1
"949","CES201802",1554,20783,"brick","huis bouwen","huis bouwen",1,1
"950","CES201802",1618,21195,"brick","huis bouwen","huis bouwen",1,1
"951","CES201802",1620,21205,"brick","huis bouwen","huis bouwen",1,1
"952","CES201802",1631,21304,"brick","huis bouwen","huis bouwen",1,1
"953","CES201802",1652,21500,"brick","huis bouwen","huis bouwen",1,1
"954","CES201802",1655,21512,"brick","huis bouwen","huis bouwen",1,1
"955","CES201802",1659,21539,"brick","huis bouwen","huis bouwen",1,1
"956","CES201802",1679,21698,"brick","een huis bouwen","huis bouwen",1,1
"957","CES201802",1680,21714,"brick","huis van bouwen","huis bouwen",1,1
"958","CES201802",1686,21771,"brick","huis bouwen","huis bouwen",1,1
"959","CES201802",1697,21847,"brick","huis bouwen","huis bouwen",1,1
"960","CES201802",1723,22021,"brick","huis bouwen","huis bouwen",1,1
"961","CES201802",1730,22070,"brick","huis bouwen","huis bouwen",1,1
"962","CES201802",1751,22219,"brick","huis bouwen","huis bouwen",1,1
"963","CES201802",1761,22310,"brick","huis bouwen","huis bouwen",1,1
"964","CES201802",1787,22531,"brick","een huis bouwen","huis bouwen",1,1
"965","CES201802",1799,22619,"brick","huis bouwen","huis bouwen",1,1
"966","CES201802",1802,22632,"brick","huis bouwen","huis bouwen",1,1
"967","CES201802",1816,22747,"brick","huis bouwen","huis bouwen",1,1
"968","CES201802",1825,22825,"brick","een huis bouwen","huis bouwen",1,1
"969","CES201802",1828,22853,"brick","huis bouwen ","huis bouwen",1,1
"970","CES201802",1845,22999,"brick","huis bouwen","huis bouwen",1,1
"971","CES201802",1853,23073,"brick","huis bouwen","huis bouwen",1,1
"972","CES201802",1863,23156,"brick","een huis bouwen","huis bouwen",1,1
"973","CES201802",1881,23310,"brick","huis bouwen","huis bouwen",1,1
"974","CES201802",1884,23337,"brick","huis bouwen","huis bouwen",1,1
"975","CES201802",1891,23406,"brick","huis bouwen","huis bouwen",1,1
"976","CES201802",1892,23411,"brick","huis bouwen","huis bouwen",1,1
"977","CES201802",1904,23513,"brick","huis bouwen","huis bouwen",1,1
"978","CES201802",1808,22688,"brick","huis voor lieverheersbeestjes","huis lieveheersbeestjes",3,3
"979","CES201802",1868,23201,"brick","in je huis zetten","huis zetten",3,3
"980","CES201802",1278,18505,"brick","huisdier","huisdier",4,4
"981","CES201802",1304,18738,"brick","huisdier","huisdier",4,4
"982","CES201802",1724,22031,"brick","huisdier","huisdier",4,4
"983","CES201802",1396,19442,"brick","Huisdieren verdrinken","huisdieren verdrinken",3,4
"984","CES201802",1422,19704,"brick","Huishouden","huishouden",3,0
"985","CES201802",1422,19723,"brick","Huiswerkers","huiswerkers",1,0
"986","CES201802",1312,18822,"brick","huizen","huizen",1,1
"987","CES201802",1361,19226.1,"brick","huizen","huizen",1,1
"988","CES201802",1544,20698,"brick","huizen","huizen",1,1
"989","CES201802",1687,21775,"brick","huizen bouw","huizen bouw",1,1
"990","CES201802",1314,18825,"brick","huizen bouwen","huizen bouwen",1,1
"991","CES201802",1355,19184.1,"brick","huizen bouwen","huizen bouwen",1,1
"992","CES201802",1441,19880,"brick","huizen mee bouwen ","huizen bouwen",1,1
"993","CES201802",1458,20007,"brick","huizen bouwen","huizen bouwen",1,1
"994","CES201802",1502,20369.1,"brick","Huizen bouwen","huizen bouwen",1,1
"995","CES201802",1536,20670,"brick","Huizen bouwen","huizen bouwen",1,1
"996","CES201802",1547,20749,"brick","huizen bouwen","huizen bouwen",1,1
"997","CES201802",1611,21133,"brick","huizen bouwen","huizen bouwen",1,1
"998","CES201802",1639,21378,"brick","Huizen bouwen","huizen bouwen",1,1
"999","CES201802",1842,22969,"brick","huizen bouwen","huizen bouwen",1,1
"1000","CES201802",1856,23093,"brick","huizen bouwen","huizen bouwen",1,1
"1001","CES201802",1569,20925,"brick","een hut maken","hut",1,1
"1002","CES201802",1804,22659,"brick","hut","hut",1,1
"1003","CES201802",1842,22975,"brick","hut bouwen","hut bouwen",1,1
"1004","CES201802",1785,22500,"brick","iemands hersenen mee inslaan","iemands hersenen inslaan",2,2
"1005","CES201802",1536,20675,"brick","Iemands hoofd inslaan","iemands hoofd inslaan",2,2
"1006","CES201802",1440,19855,"brick","iglo","iglo",2,3
"1007","CES201802",1441,19884,"brick","iglo van maken ","iglo",2,3
"1008","CES201802",1544,20706,"brick","iglo","iglo",2,3
"1009","CES201802",1633,21334,"brick","iglo maken","iglo",2,3
"1010","CES201802",1678,21692,"brick","iglo maken","iglo",2,3
"1011","CES201802",1502,20370,"brick","Iglo's","iglo s",2,3
"1012","CES201802",1502,20369.2,"brick"," Iglo's van bakstenen","iglo s bakstenen",2,3
"1013","CES201802",1377,19349,"brick","ijs breken","ijs breken",3,2
"1014","CES201802",1756,22283,"brick","ijs breken","ijs breken",3,2
"1015","CES201802",1693,21819,"brick","Inbraak","inbraak",2,2
"1016","CES201802",1304,18747,"brick","inbraak materiaal","inbraak materiaal",2,2
"1017","CES201802",1877,23279,"brick","inbraak midde","inbraak middel",2,2
"1018","CES201802",1763,22317,"brick","Inbreek gereedschap","inbreek gereedschap",2,2
"1019","CES201802",1677,21688,"brick","inbreken","inbreken",2,2
"1020","CES201802",1531,20609,"brick","inbreker afweren","inbreker afweren",2,2
"1021","CES201802",1288,18589,"brick","inbreker mee wegjagen","inbreker wegjagen",2,2
"1022","CES201802",1687,21779,"brick","ingooien van ramen","ingooien ramen",2,2
"1023","CES201802",1503,20363.1,"brick","Om ingredienten","ingrediënten",0,0
"1024","CES201802",1344,19111,"brick","inpakken","inpakken",3,2
"1025","CES201802",1884,23339,"brick","je kan het inpakken","inpakken",3,2
"1026","CES201802",1787,22542,"brick","een insect doden","insect doden",2,2
"1027","CES201802",1772,22409,"brick","insect mee dood te maken","insect dood",2,2
"1028","CES201802",1836,22928,"brick","insectendoder","insectendoder",2,2
"1029","CES201802",1762,22307,"brick","inslaan van een ruit","inslaan ruit",2,2
"1030","CES201802",1304,18743,"brick","instrument","instrument",3,3
"1031","CES201802",1823,22810,"brick","instrument","instrument",3,3
"1032","CES201802",1858,23117,"brick","als interieur gebruiken (bv. kaars op leggen)","interieur",3,3
"1033","CES201802",1865,23176,"brick","isolatie","isolatie",1,2
"1034","CES201802",1730,22076,"brick","een item om je eigen voet mee te breken","item eigen voet breken",3,2
"1035","CES201802",1335,19034,"brick","jassenhaak","jassenhaak",5,3
"1036","CES201802",1285,18571,"brick","jenga met bakstenen","Jenga bakstenen",4,2
"1037","CES201802",1488,20254,"brick","de jeugd van tegenwoordig","jeugd tegenwoordig",0,2
"1038","CES201802",1531,20610,"brick","jezelf ermee beschermen","jezelf beschermen",2,2
"1039","CES201802",1845,23009,"brick","jezelf verdedingen","jezelf verdedigen",2,2
"1040","CES201802",1569,20937,"brick","jezelf verweren","jezelf verweren",2,2
"1041","CES201802",1358,19206,"brick","jongleren","jongleren",4,3
"1042","CES201802",1467,20086,"brick","een kaars op zetten en deze laten branden","kaars zetten laten branden",3,3
